numb_description,job_description
38," 

 job description:  analytics engineer software engineer full time some of our perks and benefits 100% paid healthcare 31 days pto 10% 401k in every paycheck 100% fully vested!!! our client is in search of software engineers who are eager to advance their skills and take on the most challenging tasks within the us government s realm, particularly in one of the most captivating sectors of our mission. we offer unparalleled salaries and benefits packages, with your growth and success at the forefront of our priorities. in this pivotal role, you will be responsible for designing, developing, and maintaining an end-to-end processing platform that serves as the swiss army knife of data analytics. imagine a platform so robust that it can efficiently handle data from various sources, surpassing even the speed of ""sql injection."" moreover, this platform will not only deliver aggregated analytic results but also empower end-users to query, visualize, and analyze their data. you will have the opportunity to engage with cutting-edge systems, potentially including processing-intensive analytics (think hpc), innovative algorithm development, management of extensive data sets (again, hpc!), real-time systems, business management information systems, and systems incorporating data repositories, data transport services, as well as application and systems development and monitoring. all of these aspects are integral to the success of our clients and the overarching mission. required skills experience using the linux cli scripting using bash python developing with java in a linux environment experience developing with the spring framework including spring boot demonstrated experience processing big data experience with web development, http, and rest services experience with nosql technologies such as elasticsearch and accumulo experience with containerization technologies such as docker position desired skills familiar with git version control system experience with the atlassian tool suite including jira and confluence familiar with ci cd principles, methodologies, and tools such as gitlab ci and jenkins requirements active ts sci with polygraph (5) years experience as a software engineer bachelor s degree in computer science or related discipline we do not discriminate in employment on the basis of race, color, religion, sex (including pregnancy and gender identity), national origin, political affiliation, sexual orientation, marital status, disability, genetic information, age, membership in an employee organization, retaliation, parental status, military service, or other non-merit factor. 

 "
39," 

 job description:  build to something to be proud of. < h1> captivation has built a reputation on providing customers exactly what is needed in a timely manner. our team of engineers take pride in what they develop and constantly innovate to provide the best solution. captivation is looking for software developers who can get stuff done while making a difference in support of the mission to protect our country. description < h1> captivation software is looking for mid level software engineer who will be acting as a cloud-based map reduce analytics developer to join our team. as part of our organization, you will be responsible for developing and maintaining high-performance analytic solutions that process heavy volumes of data. additionally, the team is charged with re-designing, implementing, deploying, and maintaining multiple full-scoped distributed cno systems. the ideal candidate will be comfortable with backend and frontend development as well as being a team player who can be a self-starter that can quickly learn new technologies. this is an excellent opportunity for someone experienced in java development, analytics writing, and a passion for big data and distributed computing. responsibilities < h1> designing, developing, and implementing scalable cloud-based map reduce analytics solutions. writing efficient and optimized code in java to handle large volumes of data. developing restful apis to integrate the analytics solutions with other systems. collaborating with cross-functional teams to gather requirements and design robust analytics solutions. utilizing javascript typescript to enhance front-end components of the analytics applications. applying expertise in tools like maven, git, jira, and linux to ensure efficient development and version control processes. utilizing knowledge of big data, batch streaming analytic methodologies, and mapreduce or portable mapreduce frameworks to optimize performance and scalability. demonstrating a willingness to learn and adapt to additional technologies as required. requirements < h1> security clearance: must currently hold a top secret sci u.s. government security clearance with a favorable polygraph, therefore all candidates must be a u.s. citizen minimum qualifications: fourteen (14) years experience as a swe in programs and contracts of similar scope, type, and complexity is required bachelor s degree in computer science or related discipline from an accredited college or university is required four (4) years of swe experience on projects with similar software processes may be substituted for a bachelor s degree. required skills: proven experience developing with java and writing analytics. strong experience in developing restful apis. familiarity with maven, git, jira, and linux. knowledge of big data, batch streaming analytic methodologies, and mapreduce or portable mapreduce frameworks desired skills: experience with lucene based open-source search tools like solr or elasticsearch experience with back-end javascript typescript technologies (node.js, express.js, nest.js, etc...) experience in front-end web development and high level javascript frameworks (angular, react, etc.) this position is open for direct hires only. we will not consider candidates from third party staffing recruiting firms. benefits < h1> annual salary: $130,000 - $270,000 (depends on the years of experience) up to 20% 401k contribution (no matching required and vested from day 1) above market hourly rates $3,200 hsa contribution 5 weeks paid time off company paid employee medical dental vision insurance life insurance short-term &amp; long-term disability ad&amp;d 

 "
40," 

 job description:  overview: senior web developer quantico, va are you ready to enhance your skills and build your career in a rapidly evolving business climate? are you looking for a career where professional development is embedded in your employer s core culture? if so, chenega military, intelligence &amp; operations support (mios) could be the place for you! join our team of professionals who support large-scale government operations by leveraging cutting-edge technology and take your career to the next level! the senior web developer will be supporting the defense threat reduction agency s operational informational management system (oims) at fort belvoir, va. as part of this effort, you ll collaborate with a dedicated team to develop, code, deploy, and maintain web applications and websites. responsibilities: develop, code, deploy, and maintain web applications and websites. test and create contingency plans for optimal website usability and connectivity. guide the analysis of customer requirements for websites according to the client s wide range of highly complex specifications and needs. provide guidance and collaborate with graphics and web designers to develop web applications and websites. provide thorough testing and guidance for the finalization of web applications and websites for next-level production. maintain and recommend highly complex updates to websites ensuring changes are implemented without disruption. create and implement highly complex contingency plans in preparation for website outages. build upon current knowledge and guide emerging and relevant programming that will enhance web applications and websites overall functionality. provide guidance and leadership to less-experienced web developer personnel. may serve as a team or task leader. support business development activities as required (e.g., customer technical capabilities briefings, past performance content, technical solutions). other duties as assigned. qualifications: bachelor of arts bachelor of science degree in computer science, web development, or a related field. technical training and certification may be used instead of education. must have 3+ years of experience in web development such as experience in coding, designing, and optimizing high-traffic, mission-critical apps in a classified environment. must know other web languages which include at least one of the following: html, css, xml, javascript, sql. must be able to maintain and enhance the current environment; must be able to follow directions for app enhancements, upgrades, patches, etc. must possess baseline and full computing environment certifications for iat-ii iaw dod 8570.01-m (security+ certification). secret clearance required. knowledge, skills, and abilities ability to maintain existing coldfusion applications, including providing direct support to users and customers. experienced in creating data search queries on relational database sources (e.g. oracle and sql) and geographical data apps (e.g., esri arcgis and google earth). exceptional written and verbal communication skills that include the ability to interact with a wide variety of key stakeholders to ensure timely responses for all communications and deliverables across all projects. exceptional skills in leadership, time management, facilitation, decision-making, and organization. experience leading the performance of tasks on schedule, at cost, and achieving all requirements. superb planning, coordination, and organizational skills. results-driven with a positive attitude and a high degree of initiative and responsiveness. ability to multitask, meet tight deadlines, and attend to details while staying focused on key priorities and management. ability to work nights, weekends, and holidays as required. ability to travel up to 10%. ability to meet minimum security clearance requirements. must be a u.s. citizen. how you ll grow at chenega mios, our professional development plan focuses on helping our team members at every level of their career to identify and use their strengths to do their best work every day. from entry-level employees to senior leaders, we believe there s always room to learn. we offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. from on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their careers. benefits at chenega mios, we know that great people make a great organization. we value our team members and offer them a broad range of benefits. learn more about what working at chenega mios can mean for you. chenega mios s culture our positive and supportive culture encourages our team members to do their best work every day. we celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them be healthy, centered, confident, and aware. we offer well-being programs and continuously look for new ways to maintain a culture where we excel and lead healthy, happy lives. corporate citizenship chenega mios is led by a purpose to make an impact that matters. this purpose defines who we are and extends to relationships with our clients, our team members, and our communities. we believe that business has the power to inspire and transform. we focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. learn more about chenega s impact on the world. chenega mios news- https: chenegamios.com news tips from your talent acquisition team we want job seekers exploring opportunities at chenega mios to feel prepared and confident. to help you with your research, we suggest you review the following links: chenega mios web site - www.chenegamios.com glassdoor - https: www.glassdoor.com overview working-at-chenega-mios-ei_ie369514.11,23.htm linkedin - https: www.linkedin.com company 1472684 facebook - https: www.facebook.com chenegamios #dice #chronos operations, llc teleworking permitted?: false 

 "
41," 

 job description:  about applied intuition applied intuition is a tier 1 vehicle software supplier that accelerates the adoption of safe and intelligent machines worldwide. founded in 2017, applied intuition delivers the definitive adas ad toolchain and a world-class vehicle platform to help customers shorten time to market, build industry-leading products, and create next-generation consumer experiences. 18 of the top 20 global automakers trust applied intuition s solutions to drive the production of modern vehicles. applied intuition serves the automotive, trucking, construction, mining, agriculture, and defense industries and is headquartered in mountain view, ca, with offices in ann arbor and detroit, mi, washington, d.c., munich, stockholm, seoul, and tokyo. learn more at https: appliedintuition.com. please note that we are an in-office company, which means the expectation is that you would come in to your applied intuition office 5 days a week. about the role (we are hiring for all levels of experience.) we are looking for talented engineers with experience in front-end application development. as a front-end engineer, you ll be working on our applications and helping ensure they are usable, well-engineered, performant, and thoughtfully written. at applied intuition, engineers take ownership over technical and product decisions &amp; interact closely with users to deliver stellar features. frontend engineers at applied intuition collaborate closely with our design and product teams to make delightful products that move autonomy development forward. our products span the domains of sensor simulation, planning simulation, drive management, and mapping. our users are controls, planning, behavior, and perception engineers at leading av companies or work in validation, testing, and safety groups. the applied intuition product suite is powered by state-of-the-art web technologies, and are critical to the success of our clients day-to-day operations. we have multiple frontend roles open for all levels of seniority, from mid-level to lead. at applied intuition, you will: build and drive new product features from inception to launch proactively identify and implement improvements to the product surface area design large scalable systems within a team of talented engineers collaborate with the design and product team to ship complex features and delightful interfaces maintain and develop a culture of engineering excellence for the product and codebase we re looking for someone who has: experience in software engineering and modern web technologies experience working with react, typescript, css experience collaborating closely with design and product to rapidly iterate on products us citizen, able to obtain clearance nice to have: experience with api layer (e.g. graphql), or webgl frameworks (e.g. three.js) experience working with autonomous vehicle systems or simulation software experience with build tools e.g. bazel, babel, webpack the salary range for this position is $65,000 usd to $400,000 usd annually. this salary range is an estimate, and the actual salary may vary based on the company s compensation practices. don t meet every single requirement? if you re excited about this role but your past experience doesn t align perfectly with every qualification in the job description, we encourage you to apply anyway. you may be just the right candidate for this or other roles. applicants will be required to be fully vaccinated against covid-19 upon commencing employment. reasonable accommodations will be considered on a case-by-case basis for exemptions to this requirement in accordance with applicable federal and state law. applicants should be aware that for external-facing roles that involve close contact with company employees or other third parties on the company s premises, accommodations that involve remaining unvaccinated against covid-19 may not be deemed reasonable. the company will engage in the interactive process on an individualized basis taking into account the particular position. applied intuition is an equal opportunity employer and federal contractor or subcontractor. consequently, the parties agree that, as applicable, they will abide by the requirements of 41 cfr 60-1.4(a), 41 cfr 60-300.5(a) and 41 cfr 60-741.5(a) and that these laws are incorporated herein by reference. these regulations prohibit discrimination against qualified individuals based on their status as protected veterans or individuals with disabilities, and prohibit discrimination against all individuals based on their race, color, religion, sex, sexual orientation, gender identity or national origin. these regulations require that covered prime contractors and subcontractors take affirmative action to employ and advance in employment individuals without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status or disability. the parties also agree that, as applicable, they will abide by the requirements of executive order 13496 (29 cfr part 471, appendix a to subpart a), relating to the notice of employee rights under federal labor laws. 

 "
42," 

 job description:  this is a full-time position, and requires a ts sci full scope polygraph clearance. 2hb incorporated is seeking a senior software engineer in order to support its government customer in annapolis junction, md. the customer is seeking a senior software engineer for the niagarafiles team to support the intelligence community version of the nifi application by leveraging the open source apache nifi version. nifi development is centered around solid java development when considering the core processors and controller services making up the heart of the nifi application. all development is performed using linux, gitlab repository, and maven builds managed by gitlab ci pipeline. the team builds new software components and supports updates and enhancements to existing nifi processors and controller services. basic qualifications: twenty (20) years experience as a swe in programs and contracts of similar scope, type, and complexity is required bachelor s degree in computer science or related discipline from an accredited college or university is required four (4) years of additional swe experience on projects with similar software processes may be substituted for a bachelor s degree the candidate shall be knowledgeable with data the candidate shall be knowledgeable with data enrichment conversion methods, familiar with data ontologies schemas as well as strong knowledge of structured data types (xml, csv, json). java, analytic development experience, and working knowledge of nifi are desired 6 recent years of development experience recommend new technologies and processes for complex software projects serve as the technical lead of multiple software development teams select the software development process in coordination with the customer and system engineering ensure quality control of all developed and modified software delegate programming and testing responsibilities to one or more teams and monitor their performance develop simple data queries for existing or proposed databases or data repositories additional desired qualifications: experience with core java development 8 and 11 experience with apache nifi, class loading, multi-threading concurrency development, junit, mokito skilled with big data processing frameworks such as pig, mapreduce and spark to scale algorithms over large volumes of data skilled with data flows, pig scripting, hadoop mapreduce, and various analytic tools skilled working with development and se teams, other stakeholders agencies, and leadership knowledge of mission data formats and data indexing and analytic development experience working with cloud service providers and data stewards demonstrated experience in network metadata processing, manipulation, and analysis in support of intelligence analysis this is a full-time position, and requires a ts sci full scope polygraph clearance. 

 "
43," 

 job description:  software developer highpoint professionals focus on helping government agencies and companies implement their most critically strategic initiatives. the role of software developer contributes to highpoint by contributes to highpoint by designing, developing, deploying, and maintaining software platforms and applications. knowledge and skills requirements: resolves problems with software. responds to suggestions for improvements and enhancements. end-to-end development of business processes using blue prism or similar rpa software with ability to develop on windows, mainframe, web-based browsers, etc. automation platform components, development tools, and systems integrations, to meet business requirements for security, scalability, and performance providing technical direction on design considerations writing api s for integration analyzing solution performance, utilization and trends to identify areas for improvement python programming web application development ms sql job responsibilities: experience in complex, highly integrated, and high availability technology environments. experience with development of multi-tier web-based applications, portals, content management systems and web services integration. ability to collaborate and communicate with team as required. ability to problem solve and have a detailed understanding of coding. experience developing secure software systems based upon industry specifications. education and years of experience requirements: bachelor s degree in computer science or it preferred. two (2) years relevant experience must possess a current top secret security clearance shall be subject to counterintelligence (ci) focused polygraph examinations based upon where they are assigned in the fbi under their contracts (required for imd) and whether they will be processed for a category of sci access. about highpoint: highpoint is a growth-oriented firm that provides a unique, differentiated employee culture relative to our federal market peers. we leverage this growth-oriented and employee-focused culture to attract and retain a higher grade of talent than our peers to be an employer of choice. highpoint helps government agencies elevate the citizen experience (cx) by improving the touchpoints through which citizens interact with government. we were founded in 2006 by ben lanius with the spirit of transforming how agencies connect with and empower citizens to deliver on mission-critical objectives. at highpoint, our focus is on delivering results that matter. we support and modernize our federal customer s mission critical systems and functions. agility is at our core: it is the mantra that drives us to succeed. we work quickly, analytically and deliver on agency priorities. highpoint is privately held with 250 plus passionate employees across offices and locations in indianapolis, indiana; and herndon, virginia. highpoint digital, inc. is an equal opportunity employer. we do not discriminate on the basis of race, color, gender, sexual orientation, age, religion, national or ethnic origin, disability or veteran status. highpoint digital, inc. will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. however, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with highpoint s legal duty to furnish information. 

 "
44," 

 job description:  overview: nakupuna consulting is seeking a release manager to provide software tracking, release management, documentation, and team management supporting the execution of a large size, multi-year contract to the integrated personnel and pay system – army (ipps-a) army military payroll (amp). nakupuna consulting is extending contingent offers for this effort in anticipation of contract award, which is expected in may of 2024. the release manager will oversee the release of software deliverables to include organization of software, tracking of software lifecycles, and reporting on deliveries to upper-level managers and the army client. the release manager will employ excellent writing skills across essential reports and will provide verbal input in meetings as necessary. the release manager will establish and maintain a standardized software release process to contribute to the success of the amp program. the release manager will be responsible for documentation regarding releases, both writing and gathering essential reports from other staff members. while the release manager will be able to solve complex problems with minimal assistance, collaboration with the numerous agile teams across the amp program will be a routine aspect of this position, ensuring information sharing across teams. the release manager will manage a team that also covers deployment, configuration management, and change request personnel. responsibilities: the following reflects management s definition of essential functions for this job but does not restrict the tasks that may be assigned. management may assign additional duties and responsibilities to this job at any time due to reasonable accommodation or other reasons. responsible for organizing, managing, tracking, and reporting on software products from the development team that are identified as ready to be delivered to other environments. serve as the single authority on the contents of these releases and will be the primary poc for those that manage the delivery of those releases to other environments. ensure releases are complete and have an accurate inventory with appropriate documentation and approvals. manage a standardized software delivery process that provides internal and external stakeholders required status information for reporting and communication purposes related to a given release. facilitate and manage software release planning meetings, development team reviews, and retrospective sessions. update tracking and reporting tools for each release to ensure accurate status information for software features and functionality is available for internal and external stakeholders. track and develop reports to communicate status updates on identified impediments, bugs, defects, and known issues with a given release. ensure all committed software release deliverables and cdrls are created and delivered according to the established milestones. review software development documentation prior to release and engage with technical team members to resolve any discrepancies or identified quality issues. act as hiring and personnel manager for the release and deployment team with 3 direct reports. promote and facilitate information sharing, cross-team training, and mentor junior staff members. analyze deployment needs to determine functional, cross-functional, technical, and security tasks that need to be tracked and coordinated. qualifications: education and experience: bachelor s degree with 6 or more years of experience within the federal government, dod, army, or ic and or private sector preferred. peoplesoft, workday, or other erp experience a plus. skills qualifications: certifications in safe devops or other safe certification preferred. clearance requirements: this position requires a current secret clearance. must be a u.s. citizen. work location: work location will be in the d.c., maryland, virginia region. physical requirements: in addition to the skills and qualifications mentioned above, candidates must, at a minimum, be able to meet the following physical requirements. ability to lift up to 25 pounds ability to use stairs without assistance ability to perform repetitive motions with the hands, wrists, and fingers ability to engage in and follow audible communications in emergency situations ability to sit for prolonged periods at a desk and working on a computer ability to stand, sit, walk, lift, carry, reach, kneel, crouch, bend and climb a step stool ladder 

 "
45," 

 job description:  nuclear analyst the opportunity: you know that true progress is made at the intersection of business and tech, and as an it business analyst, you re highly skilled in both. here, you ll have the chance to work with an agile team as they develop digital products to support your clients most pressing missions. we re looking for someone like you to propel business analytics and processes forward, as well as delve into technology trends to deliver user-friendly client experiences. as a nuclear technologist on our team, you ll translate the customer s needs and future goals into a plan by crafting system architecture products and design specifications while overseeing and applying technical principles to further the advancement of digital systems development. through your leadership, we ll help transform the way the dod community uses technology, including development of enterprise data models to increase reuse, extensibility, cloud migration, integrating advanced technology, and modernizing legacy systems. and, what do you do next in a career where you ve reached this level? you mentor the next set of developers to help them grow into tomorrow s solutions architects. join us and build the future of technology in solutions development. join us. the world can t wait. you have: 5+ years of experience with nuclear warfare or nuclear weapon effects 5+ years of experience with intelligence analysis, including employing multi-int databases to develop analytic assessments and briefings experience with the technical requirements in nuclear or radiological materials for weapons experience with global nuclear energy programs, technologies, and initiatives, and with analyzing nuclear planning systems regarding nuclear effects knowledge of state nuclear programs, trends, and technologies, or counterproliferation ability to communicate complex analyses at a level comprehensible to non-technical audiences and senior-level government representatives secret clearance bachelor s degree nice if you have: experience with geospatial or cartographic mapping, geojson, and kmz files experience with amazon web services experience with mongodb experience with gradle experience with jenkins is a plus knowledge of java spring boot, docker, and development on linux based systems, and software development life cycle methodologies such as agile or scrum possession of excellent verbal and written communication skills possession of excellent interpersonal skills top secret clearance clearance: applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; secret clearance is required. create your career: grow with us your growth matters to us—that s why we offer a variety of ways for you to develop your career. with professional and leadership development opportunities like upskilling programs, tuition reimbursement, mentoring, and firm-sponsored networking, you can chart a unique and fulfilling career path on your own terms. a place where you belong diverse perspectives cultivate collective ingenuity. booz allen s culture of respect, equity, and opportunity means that, here, you are free to bring your whole self to work. with an array of business resource groups and other opportunities for connection, you ll build your community in no time. support your well-being our comprehensive benefits package includes wellness programs with hsa contributions, paid holidays, paid parental leave, a generous 401(k) match, and more. with these benefits, plus the option for flexible schedules and remote and hybrid locations, we ll support you as you pursue a balanced, fulfilling life—at work and at home. your candidate journey at booz allen, we know our people are what propel us forward, and we value relationships most of all. here, we ve compiled a list of resources so you ll know what to expect as we forge a connection with you during your journey as a candidate with us. compensation at booz allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in booz allen s benefit programs. individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. we encourage you to learn more about our total benefits by visiting the resource page on our careers site and reviewing our employee benefits page. salary at booz allen is determined by various factors, including but not limited to location, the individual s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. the projected compensation range for this position is $75,600 to $172,000 (annualized usd). the estimate displayed represents the typical salary range for this position and is just one component of booz allen s total compensation package for employees. this posting will close within 90 days from the posting date. work model our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely. if this position is listed as remote or hybrid, you ll periodically work from a booz allen or client site facility. if this position is listed as onsite, you ll work with colleagues and clients in person, as needed for the specific role. eeo commitment we re an equal employment opportunity affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law. 

 "
46," 

 job description:  required: to be considered for this position you must have an active ts sci w full scope polygraph security clearance (u.s. citizenship required) responsibilities this position is part of a service product development team, the candidate will have a primary focus on supporting all aspects of agile software design and development for a framework running on the large scale compute clusters, to include development of new capabilities, testing, optimization and performance tuning, operation, and sustainment functions. this entails leveraging corporate tools to interrogate data and enabling tools that assist software development. the candidate will collaborate with research organizations and other contracts. the candidate will be responsible for addressing requirements and support ongoing data warehouse modernization activities which may include activities for transitioning and decommissioning of legacy system capabilities into a modernized architecture. qualifications core competencies and skills twenty (20) years experience as a swe in programs and contracts of similar scope, type, and complexity is required bachelor s degree in computer science or related discipline from an accredited college or university is required four (4) years of additional swe experience on projects with similar software processes may be substituted for a bachelor s degree active ts sci security clearance with current polygraph required java programming for distributed systems, with experience in networking and multi-threading apache hadoop apache accumulo apache nifi agile development experience well-grounded in linux fundamentals and knowledge in at least one scripting language (e.g., python, ruby, perl, etc.) experience with source code management practices and tools enabling tools: git, maven, jira willingness to be a committer contributor to open source applications continuous integration continuous testing: bamboo, jenkins, gitlab cl pipelines continuous monitoring: elk stack (elasticsearch, logstash and kibana), nagios familiarity with microservices software development technique and container-orchestration (e.g., kubernetes) hadoop cloud developer certification active ts sci security clearance with current polygraph required 

 "
47," 

 job description:   class=""jobsearch-jobdescriptiontext jobsearch-jobcomponent-description css-kqe8pq eu4oa1w0"">viktech is seeking a fully cleared software cloud engineer based out of maryland. specialized technical expert providing design and or implementation guidance for complex or first-of-a-kind customer requirements. requirements: 7 years experience in specialty 3 years experience migrating customers to aws and or optimizing customer applications on aws within six months: (1) aws certification at the professional or specialty level project skills needed: developing an enterprise tool for cost ans security configuration management strong devops, web front-end developments, building security tools. experience with core aws services. job location: nbp at viktech: we re an eoe that empowers our people—no matter their race, color, religion, sex, gender identity, sexual orientation, national origin, disability, or veteran status—to fearlessly drive change. medical dental vision-employee is 100% covered tuition- 5k tuition training reimbursement per year. roth 401k 18k maximum per employee contribution (does 10% matching (no vesting schedule payments are deposited monthly) short term long term and ad&amp;d are covered by employer flexible schedules and 4 weeks pto 8 holidays and 2 floating www.viktech.net

 "
48," 

 job description:  this position offers fully remote opportunities for candidates across the united states. preferred locations: arlington va, denver co, houston, tx or merritt island, fl airbus u.s. space &amp; defense, inc offers advanced solutions to meet the most complex u.s. defense, security, space, and intelligence requirements. celebrating over 50 years in the us, we remain a trusted government partner, leveraging world-class satellite, laser communication, rotor and fixed wing solutions to help our national security, defense and space focused customers meet their missions. airbus u.s. looks to employ a commitment driven team, dedicated to enabling our customer s mission success. we are committed to maintaining a diverse and inclusive work environment and a welcoming and engaging staff. with competitive compensation and superior employee benefits, as well as a commitment to fostering individual career growth, airbus u.s. is the place where top talent wants to work. position summary: airbus u.s. is looking for an enthusiastic and creative software engineer to develop and test spacecraft flight software. we re looking for candidates who can bring exceptional programming skills and experience in embedded software development and testing to the team. position responsibilities: the software engineer s primary responsibility will be contributing to the development and testing of airbus u.s. s satellite flight software. this engineer will be involved in the full lifecycle of flight software development, from requirements definition through operations. however, because we are a small team where each person takes on many roles, this engineer will also contribute to mission concept development, in-house modeling and simulation capabilities, and proposal writing. being at the cutting edge of space technology, we need someone who is eager to learn, grow, and take on new and potentially unfamiliar challenges. there is no shortage of fascinating problems to solve. the senior software engineer will provide autonomous support of complex assignments, under the leadership of the software engineering manager. the senior software engineer will have project and subject matter responsibility and authority. flight software 40% upgrade existing flight software for new missions contribute to the development of new satellite flight software for airbus u.s. satellite platforms develop in-house tools to analyze flight software performance and assess its compatibility with new mission and conops develop and execute flight software tests at the unit, module, subsystem, and platform level work with manufacturing engineers to support installation onto the hardware-in-the-loop test environment and eventual flight hardware participate in anomaly resolution activities and patch existing flight software software integration and test 40% develop and execute fsw verifications tests using both proprietary satellite digital twin software and a hardware in the loop (hil) flatsat. establish and document test methodologies and descriptions to test compliance with airbus and customer-based requirements. develop and implement software and tools for ground support equipment to test and validate flight software. contribute to document management, including versioning, bug reporting, and test plan documentation. oversee and conduct official validation tests. systems modeling 10% contribute to the development of systems- and mission-level modeling and simulation tools develop software models of payloads for ground testing support development of software model of satellite platform, particularly ensuring accurate representation of the flight software additional responsibilities 10% support working groups, both internal and with customers and or vendors support proposal writing, new business assess the software impacts of new hardware, conops, and missions qualified experience skills training: education: bachelor s degree in stem (science, technical, engineering, math) or related scientific areas. preferred: master s in stem (science, technical, engineering, math) or related scientific areas. experience: a minimum of 9 years with a bachelor s degree, or 7 years with a master s degree. proven track-record of working with aerospace hardware and or software systems, starting from conceptual designs and tradeoffs through detailed design, development, manufacture, integration, test, deployment, and operations. knowledge, skills, demonstrated capabilities: insatiable curiosity and a demonstrated ability to learn and work independently proficiency in c c++ expertise in one or more of the following: embedded software development device driver development and software hardware interfaces real-time operating systems programming, debugging, and testing cybersecurity gnc algorithms design, analysis, testing, and implementation functional validation of embedded software on hardware software safety assurance network topology and configuration simulators: numerical, emulator, and hardware in the loop software requirements and configuration management travel required: periodic travel (less than 20%) to airbus u.s. facilities or partner companies. occasional international travel to collaborate with european airbus counterparts eligibility: us citizenship clearance: ability to obtain and maintain a government security clearance is required. active dod security clearance at secret or above is highly desirable physical requirements: vision: able to see and read computer screen and other electronic equipment with screens, able to read documents. hearing: able to hear to participate in conversations in person and via teleconference or phone and to hear sounds including safety warnings or alarms. equipment operation (personal computer, telephone, copies, fax machine, and related office equipment and using electronic identification card to enter building floors and internal doors): able to operate most office and personal electronic equipment. carrying: able to carry documents, electronic equipment and or supplies up to 40lbs 9kg. lifting: able to lift documents, electronic equipment and or supplies up to 40lbs 9kg. sitting: able to sit for long periods of time in meetings, working on computer. squatting kneeling: able to occasionally squat or kneel to retrieve or replace items shelved on bottom shelves. standing: able to stand for long periods of time. walking: able to walk through office and outside areas including uneven surfaces. equal employment opportunity: airbus provides equal employment opportunities (eeo) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, genetics, pregnancy, marital status, veteran status, or other legally protected status. in addition to federal law requirements, airbus complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. this policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, demotion, termination, layoff, recall, transfer, leaves of absence, compensation, benefits, and training. airbus expressly prohibits any form of workplace harassment based on race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, genetics, pregnancy, marital status, veteran status or other legally protected status. as a matter of policy, airbus does not sponsor visas for us positions unless specified. only applicants with current work authorization will be considered. airbus does not offer tenured or guaranteed employment. employment with airbus is at will, meaning either the company or the employee can terminate the employment relationship at any time, with or without cause, with or without notice. airbus reserves the right to revise or change job duties and responsibilities as the need arises. this position description does not constitute a written or implied contract of employment. by submitting your resume or application you are consenting to airbus using and storing information about you for monitoring purposes relating to your application or future employment. this information will only be used by airbus. airbus is committed to achieving workforce diversity and creating an inclusive working environment. we welcome all applications irrespective of social and cultural background, age, gender, disability, sexual orientation, or religious belief. airbus is, and always has been, committed to equal opportunities for all. as such, we will never ask for any type of monetary exchange in the frame of a recruitment process. any impersonation of airbus to do so should be reported to hr@airbusus.com. company website: www.airbusus.com 

 "
