numb_description,job_description
40," 

 job description:  3+ years of non-internship professional software development experience 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience experience programming with at least one software programming language aws has the most services and more features within those services, than any other cloud provider–from infrastructure technologies like compute, storage, and databases–to emerging technologies, such as machine learning and artificial intelligence, data lakes and analytics, and internet of things. aws platform is the glue that holds the aws ecosystem together. whether its identity features such as access management and sign on, cryptography, console, builder &amp; developer tools, and even projects like automating all of our contractual billing systems, aws platform is always innovating with the customer in mind. the aws platform team sustains over 750 million transactions per second. the aws commerce platform provides the back and front-end services that enable aws customers to purchase aws services and understand and manage their infrastructure costs. our teams tackle some of the hardest scalability, performance, and distributed computing challenges in the world. we process trillions of events per month using stream processing techniques (kinesis), process billions of line items via map reduce (emr), and manage artifacts through the latest in database technologies (dynamodb and aurora). we process big data and provide tools for customers to interactively understand their bills. we also provide the analytics that let customers manage billions of dollars of it usage and spending. because we sit at the nexus of all aws services and interact directly with end-customers, we also work closely across all aws teams to ensure that we offer a great customer experience. our team also puts a high value on work-life balance. striking a healthy balance between your personal and professional life is crucial to your happiness and success here, which is why we aren t focused on how many hours you spend at work or online. instead, we re happy to offer a flexible schedule so you can have a more productive and well-balanced life—both in and outside of work. we have a formal mentor search application that lets you find a mentor that works best for you based on location, job family, job level etc. your manager can also help you find a mentor or two, because two is better than one. in addition to formal mentors, we work and train together so that we are always learning from one another, and we celebrate and support the career progression of our team members. our team is diverse! we drive towards an inclusive culture and work environment. we are intentional about attracting, developing, and retaining amazing talent from diverse backgrounds. team members are active in amazon s 10+ affinity groups, sometimes known as employee resource groups, which bring employees together across businesses and locations around the world. these range from groups such as the black employee network, latinos at amazon, indigenous at amazon, families at amazon, amazon women and engineering, lgbtq+, warriors at amazon (military), amazon people with disabilities, and more. key job responsibilities the aws commerce platform provides the back and front-end services that enable aws customers to purchase aws services and understand and manage their infrastructure costs. our teams tackle some of the hardest scalability, performance, and distributed computing challenges the world. we process trillions of events per month using stream processing techniques (kinesis), process billions of line items via map reduce (emr), and manage artifacts through the latest in database technologies (dynamodb and aurora). we process big data and provide tools for customers to interactively understand their bills. we also provide the analytics that let customers manage billions of dollars of it usage and spending. because we sit at the nexus of all aws services and interact directly with end-customers, we also work closely across all aws teams to ensure that we offer a great customer experience. this role will be initially focused on the software dev area of cp, developing services around the following 4 themes: platform services, lifecycle, validation, data hub, global operational excellence and will require a close partnership with the spectre engineering team as well as all commerce platform pillars. we are open to hiring candidates to work out of one of the following locations: herndon, va, usa 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience bachelor s degree in computer science or equivalent amazon is committed to a diverse and inclusive workplace. amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. for individuals with disabilities who would like to request an accommodation, please visit https: www.amazon.jobs en disability us.

 "
41," 

 job description:  overview the hilltop institute (www.hilltopinstitute.org) at the university of maryland, baltimore county (umbc) is seeking a programmer specialist to join its technology innovation team. hilltop uses a data-driven approach to inform key state and federal policymakers on health care financing and delivery system reform in maryland and other states. hilltop s technology &amp; compliance team develops programs to transform, standardize, and load data into a central repository and relational databases. data sets include medicare and medicaid administrative data, hospital discharge data, nursing home assessment data, and long-term services and supports (ltss) assessment and program participant data. hilltop conducts programming to restructure and format data to support evaluations of health care quality and performance measures, conduct program evaluation, and perform rate setting. the team maintains the maryland department of health medicaid management information system (mmis) sql server and tableau®-based decision support system, called the dataport, to meet the reporting needs of health care policy decision-makers. clients also include the maryland health care commission, the developmental disabilities administration, and the health services cost review commission, as well as the federal government and medicaid agencies in other states. hilltop seeks a programmer specialist with linux, python, sql, and tableau programming experience with health care data to join hilltop s technology and compliance engineering team as a quality control (qc) systems engineer. the specialist must have proven analytical skills, and an understanding of data security and management, at scale and with experience in automating qc controls. hilltop s devops team is at the forefront of operational support of large medicaid and other health-related databases and products and has developed automation qc processes for validating products. responsibilities the programmer specialist will be responsible for developing and managing multiple programming projects. specific duties include the following: § maintaining and expanding the quality control automation tool suite that hilltop has developed in support of various products, including its flagship dataport business intelligence platform § providing release management of new products, leveraging our version control system gitlab § ensuring security practices are included and adhered to by front-end and back-end engineers during product development § working closely with the data manager to support daily operational quality control and cybersecurity tasks § supporting analysts and programmers requests § performing other duties as assigned minimum qualifications bachelor s degree in cybersecurity, data science, computer science, or closely related field. master s degree in one of these disciplines is a plus. must have proven analytical skills with attention to detail; be comfortable working in both a team environment and independently; be proficient with microsoft word, excel, and powerpoint or gsuite; and have excellent verbal and written communication and time management skills. preferred qualifications the ideal candidate will possess the following professional and interpersonal competencies: a strong interest in working with large data sets and performing quality control on them on both windows and linux operating systems; demonstrable experience with linux; a knowledge of large databases, such as medicare and medicaid databases, and data modeling techniques; the ability to work in multi-disciplinary teams and be flexible in a fast-paced environment; and excellent interpersonal skills. compensation salary is commensurate with qualifications and experience. the position is full-time, offers opportunity for professional growth, and includes the full university benefits package, including tuition remission for qualified candidates. note: this is a grant-funded position wherein employment is contingent upon the renewal of the grant. application will remain open until position is filled, but for best consideration apply by november 13. submit a cover letter (indicating job #494349), resume, and the contact information for three professional references to the programmer specialist search committee at: http: listings.umbc.edu cw en-us job 494349?lapplicationsubsourceid=11319 or resume@hilltop.umbc.edu (ms word or pdf attachments required) * *note: the cover letter, resume, references, and examples should be included in separate attachments. as required by the 1986 immigration act, be prepared to present acceptable documentation upon hire showing your identity and that you are a u.s. citizen or an alien who is authorized to work. umbc is an affirmative action equal opportunity employer job type: full-time pay: $50,000 - $60,000 per year benefits: 401(k) dental insurance employee assistance program employee discount flexible spending account health insurance life insurance paid time off parental leave professional development assistance retirement plan tuition reimbursement vision insurance compensation package: yearly pay experience level: 2 years schedule: 8 hour shift day shift monday to friday work location: hybrid remote in baltimore, md 21250 

 "
42," 

 job description:  we have made our referral policy more attractive. we will pay upto us $1000 for each candidate referred by our employees and hired by us. this referral amount will be paid as us $200 month for the first 10 months of the referred candidates employment. location: ashburn, va, with possible relocation to unanticipated worksites throughout the us requirements : master of science in information systems, computer science, engineering, or related equivalent + 2 years of related experience (or b.sc. + 5 years experience) responsibilities : design specifications, documents, data modeling and data warehousing. analyze existing database schemas and designing star schema models to support the users reporting needs and requirements. modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance. develop and direct software system testing and validation procedures, programming, and documentation. create delivery pipelines to replace old software packaging systems using industry standard software compilations and systems related to maven and similar technologies. confer with systems analysts, engineers, programmers and others to design system and to obtain information on project limitations and capabilities, performance requirements and interfaces. conduct continuous integration system migration and set-up virtual machines using cloud-based technologies. analyze user needs and software requirements to determine feasibility of design within time and cost constraints. perform migration initiative into distributed version control systems. design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design. implement programs and address user experience using angular js, javascript, html5, and related technologies. obtain and evaluate information on factors such as reporting formats required, costs, and security needs to determine hardware configuration. this position is eligible for the incentives offered under js info employee referral program resumes to: 43401 barnstead drive, ashburn, va 20148. may be relocated to unanticipated worksites around the us 

 "
43," 

 job description:  3+ years of non-internship professional software development experience 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience experience programming with at least one software programming language do you enjoy working on the latest cloud technologies, collaborating with multiple partner teams, and delivering impactful solutions that drives customer engagement? are you a tenured software development engineer? if so, continue reading. upx (unified payments experience) team is growing, modernizing the architecture with the use of bleeding edge technologies. we are looking for exceptional talent to rapidly build applications that use exciting new aws services, reactive native technology, open source frameworks, and server-less architecture. we solve complex engineering problems from securing customer s pii end to end to building a highly reliable set of tier-1 services with 5 9s availability. innovation is in our dna and everyday we solve challenging engineering problems. as a software development engineer within upx team, you will solve unique and complex problems at a rapid pace, utilizing the latest technologies to create solutions that are highly scalable. you will design and develop product features, building for scale, efficiency, and differentiated customer experience. we re thus looking for software engineers passionate about building software solutions end-to-end, have strong software development experience delivering at scale solutions, and systems design skills. you should have a demonstrated ability to deliver end customer facing features with high quality. you will be involved in all phases of software development life cycle, from scoping requirements, requirement analysis, design, development, test, ci cd, security implementation, and operational excellence with the ability to work cross-functionally as well as with product managers, business stakeholders and other tech teams through the actual launch of the project. key job responsibilities in this role, you will: build highly scalable software systems to meet the rapid growth of amazon s business. evolve and build services that are highly reliable and extremely low latency design the direction of the payment experience working with multiple different teams across the company build the next generation systems for simplifying customer s payment experience and enable rapid experimentation a day in the life you will be working in a fast-paced environment, on a team of smart software engineers, to design and build the right technical solutions to meet the needs of the business. you will have direct ownership over the design of new components aimed at improving the platform s extensibility, scalability, availability, and latency. we are open to hiring candidates to work out of one of the following locations: arlington, va, usa 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience bachelor s degree in computer science or equivalent amazon is committed to a diverse and inclusive workplace. amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. for individuals with disabilities who would like to request an accommodation, please visit https: www.amazon.jobs en disability us.

 "
44," 

 job description:  job information posting id 23-016 industry technology number of positions 1 clearance required top secret sci with polygraph equal opportunity employer eoe, including disability vets city annapolis junction state province maryland zip postal code 20701 job description experience analyzing user requirements to devise software design and performance requirements. design or implement complex database or data repositories interfaces queries. experience developing implementing algorithms to meet or exceed system performance and functional standards. develop software solutions by analyzing system performance standards, confer with users to analyze system flow, data usage and work processes. requires linux unix, and python experience. requirements job requirements: an active and current ts sci clearance with polygraph is required to be considered. approved for 60% telework. 7+ years of software engineering experience. jovian concepts, inc. is an equal opportunity employer and does not discriminate on the basis of race or ethnicity, religion, sex, national origin, age, veteran disability or genetic information or any other reason prohibited by law in employment. 

 "
45," 

 job description:  software developer the opportunity: as a software developer , you know that good software is more than just a nice-looking interface + data. you need the right combination of clean code, apis, analytics, and infrastructure to help develop a user-focused solution. we re looking for a software developer like you to develop efficient and effective software, from vision to production-ready system, in an exciting, agile environment. as a software developer at booz allen, you ll use the latest architectural approaches and open-source frameworks and tools to deliver complete end-to-end solutions to your clients. using your software engineering experience, you ll help analyze the environment to ensure that your team s solutions consider the current architecture and operating environment, as well as future functionality and enhancements. you ll strengthen your skills as you master new tools and techniques while helping to identify and implement system improvements. work with us as we develop systems to create change for the better. join us. the world can t wait. you have: 2+ years of experience developing high-level automation scripts using a scripting language, such as powershell, python, or bash 2+ years of experience in modern software development using an object oriented development language, such as .net or java experience using version control software experience with configuration management tools, including ansible, puppet, powershell, powershell desired state configuration, or docker ts sci clearance hs diploma or ged ability to obtain a security+ certification within 30 days of start date nice if you have: experience with git, team foundation server, subversion, or azure devops server bachelor s degree comptia advanced security professional or certified information systems security professional (cissp) certification clearance: applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; ts sci clearance is required. create your career: grow with us your growth matters to us—that s why we offer a variety of ways for you to develop your career. with professional and leadership development opportunities like upskilling programs, tuition reimbursement, mentoring, and firm-sponsored networking, you can chart a unique and fulfilling career path on your own terms. a place where you belong diverse perspectives cultivate collective ingenuity. booz allen s culture of respect, equity, and opportunity means that, here, you are free to bring your whole self to work. with an array of business resource groups and other opportunities for connection, you ll develop your community in no time. support your well-being our comprehensive benefits package includes wellness programs with hsa contributions, paid holidays, paid parental leave, a generous 401(k) match, and more. with these benefits, plus the option for flexible schedules and remote and hybrid locations, we ll support you as you pursue a balanced, fulfilling life—at work and at home. your candidate journey at booz allen, we know our people are what propel us forward, and we value relationships most of all. here, we ve compiled a list of resources so you ll know what to expect as we forge a connection with you during your journey as a candidate with us. compensation at booz allen, we celebrate your contributions, provide you with opportunities and choices, and support your total well-being. our offerings include health, life, disability, financial, and retirement benefits, as well as paid leave, professional development, tuition assistance, work-life programs, and dependent care. our recognition awards program acknowledges employees for exceptional performance and superior demonstration of our values. full-time and part-time employees working at least 20 hours a week on a regular basis are eligible to participate in booz allen s benefit programs. individuals that do not meet the threshold are only eligible for select offerings, not inclusive of health benefits. we encourage you to learn more about our total benefits by visiting the resource page on our careers site and reviewing our employee benefits page. salary at booz allen is determined by various factors, including but not limited to location, the individual s particular combination of education, knowledge, skills, competencies, and experience, as well as contract-specific affordability and organizational requirements. the projected compensation range for this position is $60,300 to $137,000 (annualized usd). the estimate displayed represents the typical salary range for this position and is just one component of booz allen s total compensation package for employees. this posting will close within 90 days from the posting date. work model our people-first culture prioritizes the benefits of flexibility and collaboration, whether that happens in person or remotely. if this position is listed as remote or hybrid, you ll periodically work from a booz allen or client site facility. if this position is listed as onsite, you ll work with colleagues and clients in person, as needed for the specific role. eeo commitment we re an equal employment opportunity affirmative action employer that empowers our people to fearlessly drive change – no matter their race, color, ethnicity, religion, sex (including pregnancy, childbirth, lactation, or related medical conditions), national origin, ancestry, age, marital status, sexual orientation, gender identity and expression, disability, veteran status, military or uniformed service member status, genetic information, or any other status protected by applicable federal, state, local, or international law. 

 "
46," 

 job description:  job information posting id 23-003 industry technology number of positions 1 clearance required top secret sci with polygraph equal opportunity employer eoe, including disability vets city annapolis junction state province maryland zip postal code 20701 job description the software engineer develops, maintains, and enhances complex and diverse software systems (e.g., processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. works individually or as part of a team. reviews and tests software components for adherence to the design requirements and documents test results. resolves software problem reports. utilizes software development and software design methodologies appropriate to the development environment. provides specific input to the software components of system design to include hardware software trade-offs, software reuse, use of commercial off-the-shelf (cots) government off-the-shelf (gots) in place of new development, and requirements analysis and synthesis from system level to individual software components. requirements this position requires c and matlab experience. a current and active ts sci clearance with polygraph. fourteen (14) years experience as a swe in programs and contracts of similar scope, type, and complexity is required. bachelor s degree in computer science or related discipline from an accredited college or university is required. four (4) years of additional swe experience on projects with similar software processes may be substituted for a bachelor s degree. analyze user requirements to derive software design and performance requirements debug existing software and correct defects provide recommendations for improving documentation and software development process standards design and code new software or modify existing software to add new features integrate existing software into new or modified systems or operating environments develop simple data queries for existing or proposed databases or data repositories write or review software and system documentation serve as team lead at the level appropriate to the software development process being used on any particular project design or implement complex database or data repository interfaces queries develop or implement algorithms to meet or exceed system performance and functional standards assist with developing and executing test procedures for software components develop software solutions by analyzing system performance standards, confer with users or system engineers; analyze systems flow, data usage and work processes; and investigate problem areas modify existing software to correct errors, to adapt to new hardware, or to improve its performance design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design design or implement complex algorithms requiring adherence to strict timing, system resource, or interface constraints: perform quality control on team products implement recommendations for improving documentation and software development process standards oversee one or more software development teams and ensure the work is completed in accordance with the constraints of the software development process being used on any particular project confer with system engineers and hardware engineers to derive software requirements and to obtain information on project limitations and capabilities, performance requirements and interfaces coordinate software system installation and monitor equipment functioning to ensure operational specifications are met jovian concepts, inc. is an equal opportunity employer and does not discriminate on the basis of race or ethnicity, religion, sex, national origin, age, veteran disability or genetic information or any other reason prohibited by law in employment. 

 "
47," 

 job description:  aws cloud engineer job category: information technology time type: full time minimum clearance required to start: ts sci with polygraph employee type: regular percentage of travel required: none type of travel: none * * * caci is seeking an aws cloud engineer in the chantilly, va area. what you ll get to do: an experienced aws cloud engineer will support the implementation of a new enterprise-scale application within an aws environment. the cloud engineer will work as part of an agile team to design and implement server, network, and software configurations, monitor system performance and availability, and work collaboratively with security specialists to support the accreditation of the new architecture and application. you ll bring these qualifications: bachelor s degree or equivalent. minimum 3 years of relevant experience (multiple experience levels available). proficient in configuring and supporting aws solutions. active current ts sci clearance with a polygraph is required these qualifications would be nice to have: aws certification (e.g., solutions architect, sysops administrator). what we can offer you: we ve been named a best place to work by the washington post. our employees value the flexibility at caci that allows them to balance quality work and their personal lives. we offer competitive benefits and learning and development opportunities. we are mission-oriented and ever vigilant in aligning our solutions with the nation s highest priorities. for over 60 years, the principles of caci s unique, character-based culture have been the driving force behind our success. company overview: caci is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, status as a protected veteran, or any other protected characteristic. pay range : there are a host of factors that can influence final salary including, but not limited to, geographic location, federal government contract labor categories and contract wage rates, relevant prior work experience, specific skills and competencies, education, and certifications. our employees value the flexibility at caci that allows them to balance quality work and their personal lives. we offer competitive compensation, benefits and learning and development opportunities. our broad and competitive mix of benefits options is designed to support and protect employees and their families. at caci, you will receive comprehensive benefits such as; healthcare, wellness, financial, retirement, family support, continuing education, and time off benefits. learn more here the proposed salary range for this position is: $72,200 - $147,900 

 "
48," 

 job description:  note: by applying to this position you will have an opportunity to share your preferred working location from the following: mountain view, ca, usa; washington d.c., dc, usa . minimum qualifications: bachelor s degree or equivalent practical experience. 5 years of experience with software development in one or more programming languages, and with data structures algorithms. 3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture. 3 years of experience building developer tools (e.g., compilers, automated releases, code design and testing, test automation frameworks). preferred qualifications: master s degree or phd in computer science or related technical field. 1 year of experience in a technical leadership role. experience developing accessible technologies. about the job google s software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. our products need to handle information at massive scale, and extend well beyond web search. we re looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, ui design and mobile; the list goes on and is growing every day. as a software engineer, you will work on a specific project critical to google s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. we need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward. with your technical expertise you will manage project priorities, deadlines, and deliverables. you will design, develop, test, deploy, maintain, and enhance software solutions. chrome is dedicated to building a better, more open web. we re focused on making a better browser (on both desktop and mobile) to help users take advantage of all the web has to offer in a safe and secure way.chrome is available across all major platforms — ios, android, windows, mac, linux and chrome os. we also built chrome as an open source project so the entire web ecosystem could benefit from the latest innovations in speed, simplicity and security. the us base salary range for this full-time position is $161,000-$239,000 + bonus + equity + benefits. our salary ranges are determined by role, level, and location. the range displayed on each job posting reflects the minimum and maximum target salaries for the position across all us locations. within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. your recruiter can share more about the specific salary range for your preferred location during the hiring process. please note that the compensation details listed in us role postings reflect the base salary only, and do not include bonus, equity, or benefits. learn more about benefits at google. responsibilities write and test product or system development code. participate in, or lead design reviews with peers and stakeholders to decide amongst available technologies. review code developed by other developers and provide feedback to ensure best practices (e.g., style guidelines, checking code in, accuracy, testability, and efficiency). contribute to existing documentation or educational content and adapt content based on product program updates and user feedback. triage product or system issues and debug track resolve by analyzing the sources of issues and the impact on hardware, network, or service operations and quality. google is proud to be an equal opportunity workplace and is an affirmative action employer. we are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or veteran status. we also consider qualified applicants regardless of criminal histories, consistent with legal requirements. see also google s eeo policy and eeo is the law. if you have a disability or special need that requires accommodation, please let us know by completing our accommodations for applicants form. 

 "
49," 

 job description:  job information posting id 23-016 industry technology number of positions 1 clearance required top secret sci with polygraph equal opportunity employer eoe, including disability vets city annapolis junction state province maryland zip postal code 20701 job description experience analyzing user requirements to devise software design and performance requirements. design or implement complex database or data repositories interfaces queries. experience developing implementing algorithms to meet or exceed system performance and functional standards. develop software solutions by analyzing system performance standards, confer with users to analyze system flow, data usage and work processes. requires linux unix, and python experience. requirements job requirements: an active and current ts sci clearance with polygraph is required to be considered. approved for 60% telework. 7+ years of software engineering experience. jovian concepts, inc. is an equal opportunity employer and does not discriminate on the basis of race or ethnicity, religion, sex, national origin, age, veteran disability or genetic information or any other reason prohibited by law in employment. 

 "
50," 

 job description:  we have made our referral policy more attractive. we will pay upto us $1000 for each candidate referred by our employees and hired by us. this referral amount will be paid as us $200 month for the first 10 months of the referred candidates employment. location: ashburn, va, with possible relocation to unanticipated worksites throughout the us requirements : master of science in information systems, computer science, engineering, or related equivalent + 2 years of related experience (or b.sc. + 5 years experience) responsibilities : design specifications, documents, data modeling and data warehousing. analyze existing database schemas and designing star schema models to support the users reporting needs and requirements. modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance. develop and direct software system testing and validation procedures, programming, and documentation. create delivery pipelines to replace old software packaging systems using industry standard software compilations and systems related to maven and similar technologies. confer with systems analysts, engineers, programmers and others to design system and to obtain information on project limitations and capabilities, performance requirements and interfaces. conduct continuous integration system migration and set-up virtual machines using cloud-based technologies. analyze user needs and software requirements to determine feasibility of design within time and cost constraints. perform migration initiative into distributed version control systems. design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design. implement programs and address user experience using angular js, javascript, html5, and related technologies. obtain and evaluate information on factors such as reporting formats required, costs, and security needs to determine hardware configuration. this position is eligible for the incentives offered under js info employee referral program resumes to: 43401 barnstead drive, ashburn, va 20148. may be relocated to unanticipated worksites around the us 

 "
51," 

 job description:  job title: software engineer 2 overview: everwatch is a government solutions company providing advanced defense, intelligence, and deployed support to our country s most critical missions. we are a full-service government solutions company. harnessing the most advanced technology and solutions, we strengthen defenses and control environments to preserve continuity and ensure mission success. everwatch is an equal opportunity affirmative action employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex (including pregnancy), gender identity, sexual orientation, national origin, age (40 or older), disability, genetic information, citizenship or immigration status, and veteran status or any other factor prohibited by applicable law. responsibilities: design, develop, and maintain software: use creativity and technical skills to design, develop, and maintain computer software for an organization. analyze user requirements: apply software engineering principles to analyze user requirements. design robust architectures: design architectures that are robust and meet user needs and business goals. design and write efficient code. test and debug software: test and debug software until it works reliably. identify and correct program bugs: identify and correct program bugs. maintain and improve existing software: monitor, maintain, and improve existing software. create technical specifications: write technical specifications and instructions in collaboration with technical writers. recommend new programs and technologies: recommend new programs and technologies to clients and supervisors. qualifications: 5+ years experience. bachelor s degree in computer science or related discipline from an accredited college or university is required. clearance level: ts sci polygraph job locations: us-md-annapolis junction skills: software design

 "
52," 

 job description:  creoal has recently become a proud subsidiary of smx, marking an exciting collaboration that enhances our collective capabilities to deliver cutting-edge digital transformation solutions. we are looking for a talented oracle epm developer to support a new program. candidates in the dc area are preferred, but work may be performed remotely for the right candidate. the oracle epm developer will: implement oracle enterprise performance management (epm), multiple modules including workforce, workforce planning, financials, financials planning, projects, projects planning design, configure, develop, and implement a robust epm system, which includes interfaces, dashboards, reports, and business rules use your strong experience with and knowledge of epm and interface and report development supporting this implementation project work as part of a cross-functional team to test the system (e.g., unit, sit, regression, uat) and provide end-user training drive continuous improvement initiatives to optimize system performance and efficiency. support multiple 2-week sprints to configure epm and develop interfaces, reports, and business rules. (agile experience preferred) required skills and experience: clearance required: none bachelor degree in business, computer science, it, finance or related field minimum of 3-5 years of experience recent and relevant experience with oracle technologies, namely epm experience implementing and or supporting (through o&amp;m services) oracle epm, multiple modules including workforce, workforce planning, financials, financials planning, projects, projects planning experience designing, configuring, developing, and implementing robust epm systems, interfaces, business rules, dashboards, and reports ability to support robust financial planning and budgeting solutions experience with end-to-end system development lifecycle including design, development, testing, training, and deployment ability to provide technical functional support, ensuring optimal system performance and stability ability to work closely with cross-functional teams to provide testing support and end-user training agile experience, especially experience with short (2-week) sprints focused on system configuration and interface, report, and business rule development excellent organizational skills strong communication and interpersonal skills proven experience working with clients to understand and meeting their system and process requirements. excellent analytical and problem-solving skills ability to work independently and collaboratively desired qualifications: master s degree in business, computer science, it, finance or related field experience with business process reengineering #cjpost #li-hybrid #li-jj1 smx is committed to hiring and retaining a diverse workforce. all qualified candidates will receive consideration for employment without regard to disability status, protected veteran status, race, color, age, religion, national origin, citizenship, marital status, sex, sexual orientation, gender identity or expression, pregnancy or genetic information. smx is an equal opportunity affirmative action employer including disability and veterans. selected applicant will be subject to a background investigation. 

 "
53," 

 job description:  3+ years of non-internship professional software development experience 2+ years of non-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience experience programming with at least one software programming language aws has the most services and more features within those services, than any other cloud provider–from infrastructure technologies like compute, storage, and databases–to emerging technologies, such as machine learning and artificial intelligence, data lakes and analytics, and internet of things. aws platform is the glue that holds the aws ecosystem together. whether its identity features such as access management and sign on, cryptography, console, builder &amp; developer tools, and even projects like automating all of our contractual billing systems, aws platform is always innovating with the customer in mind. the aws platform team sustains over 750 million transactions per second. the aws commerce platform provides the back and front-end services that enable aws customers to purchase aws services and understand and manage their infrastructure costs. our teams tackle some of the hardest scalability, performance, and distributed computing challenges in the world. we process trillions of events per month using stream processing techniques (kinesis), process billions of line items via map reduce (emr), and manage artifacts through the latest in database technologies (dynamodb and aurora). we process big data and provide tools for customers to interactively understand their bills. we also provide the analytics that let customers manage billions of dollars of it usage and spending. because we sit at the nexus of all aws services and interact directly with end-customers, we also work closely across all aws teams to ensure that we offer a great customer experience. our team also puts a high value on work-life balance. striking a healthy balance between your personal and professional life is crucial to your happiness and success here, which is why we aren t focused on how many hours you spend at work or online. instead, we re happy to offer a flexible schedule so you can have a more productive and well-balanced life—both in and outside of work. we have a formal mentor search application that lets you find a mentor that works best for you based on location, job family, job level etc. your manager can also help you find a mentor or two, because two is better than one. in addition to formal mentors, we work and train together so that we are always learning from one another, and we celebrate and support the career progression of our team members. our team is diverse! we drive towards an inclusive culture and work environment. we are intentional about attracting, developing, and retaining amazing talent from diverse backgrounds. team members are active in amazon s 10+ affinity groups, sometimes known as employee resource groups, which bring employees together across businesses and locations around the world. these range from groups such as the black employee network, latinos at amazon, indigenous at amazon, families at amazon, amazon women and engineering, lgbtq+, warriors at amazon (military), amazon people with disabilities, and more. key job responsibilities the aws commerce platform provides the back and front-end services that enable aws customers to purchase aws services and understand and manage their infrastructure costs. our teams tackle some of the hardest scalability, performance, and distributed computing challenges the world. we process trillions of events per month using stream processing techniques (kinesis), process billions of line items via map reduce (emr), and manage artifacts through the latest in database technologies (dynamodb and aurora). we process big data and provide tools for customers to interactively understand their bills. we also provide the analytics that let customers manage billions of dollars of it usage and spending. because we sit at the nexus of all aws services and interact directly with end-customers, we also work closely across all aws teams to ensure that we offer a great customer experience. this role will be initially focused on the software dev area of cp, developing services around the following 4 themes: platform services, lifecycle, validation, data hub, global operational excellence and will require a close partnership with the spectre engineering team as well as all commerce platform pillars. we are open to hiring candidates to work out of one of the following locations: herndon, va, usa 3+ years of full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations experience bachelor s degree in computer science or equivalent amazon is committed to a diverse and inclusive workplace. amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. for individuals with disabilities who would like to request an accommodation, please visit https: www.amazon.jobs en disability us.

 "
